Name,Start,End,Duration,Process
"intern summer 2020 1obs in Chicago, Illinois, United States | LinkedIn - Google Chrome",9/13/2019 14:30,9/13/2019 14:31,0:00:30,Google Chrome
"intern summer 2020 1obs in Chicago, Illinois, United States | LinkedIn - Google Chrome",9/13/2019 14:31,9/13/2019 14:31,0:00:06,Google Chrome
"intern summer 2020 1obs in Chicago, Illinois, United States | LinkedIn - Google Chrome",9/13/2019 14:31,9/13/2019 14:32,0:00:41,Google Chrome
"intern summer 2020 1obs in Chicago, Illinois, United States | LinkedIn - Google Chrome",9/13/2019 14:32,9/13/2019 14:33,0:00:53,Google Chrome
"intern summer 2020 1obs in Chicago, Illinois, United States | LinkedIn - Google Chrome",9/13/2019 14:33,9/13/2019 14:33,0:00:12,Google Chrome
"intern summer 2020 1obs in Chicago, Illinois, United States | LinkedIn - Google Chrome",9/13/2019 14:33,9/13/2019 14:33,0:00:25,Google Chrome
"intern summer 2020 1obs in Chicago, Illinois, United States | LinkedIn - Google Chrome",9/13/2019 14:33,9/13/2019 14:33,0:00:06,Google Chrome
"intern summer 2020 1obs in Chicago, Illinois, United States | LinkedIn - Google Chrome",9/13/2019 14:33,9/13/2019 14:33,0:00:06,Google Chrome
"intern summer 2020 1obs in Chicago, Illinois, United States | LinkedIn - Google Chrome",9/13/2019 14:33,9/13/2019 14:34,0:00:13,Google Chrome
"intern summer 2020 1obs in Chicago, Illinois, United States | LinkedIn - Google Chrome",9/13/2019 14:34,9/13/2019 14:34,0:00:30,Google Chrome
"intern summer 2020 1obs in Chicago, Illinois, United States | LinkedIn - Google Chrome",9/13/2019 14:34,9/13/2019 14:34,0:00:06,Google Chrome
"intern summer 2020 1obs in Chicago, Illinois, United States | LinkedIn - Google Chrome",9/13/2019 14:34,9/13/2019 14:34,0:00:12,Google Chrome
"intern summer 2020 1obs in Chicago, Illinois, United States | LinkedIn - Google Chrome",9/13/2019 14:34,9/13/2019 14:35,0:00:11,Google Chrome
"intern summer 2020 1obs in Chicago, Illinois, United States | LinkedIn - Google Chrome",9/13/2019 14:35,9/13/2019 14:35,0:00:24,Google Chrome
"intern summer 2020 1obs in Chicago, Illinois, United States | LinkedIn - Google Chrome",9/13/2019 14:35,9/13/2019 14:36,0:00:54,Google Chrome
"intern summer 2020 1obs in Chicago, Illinois, United States | LinkedIn - Google Chrome",9/13/2019 14:36,9/13/2019 14:36,0:00:12,Google Chrome
"intern summer 2020 1obs in Chicago, Illinois, United States | LinkedIn - Google Chrome",9/13/2019 14:36,9/13/2019 14:36,0:00:18,Google Chrome
"intern summer 2020 1obs in Chicago, Illinois, United States | LinkedIn - Google Chrome",9/13/2019 14:36,9/13/2019 14:37,0:00:12,Google Chrome
"intern summer 2020 1obs in Chicago, Illinois, United States | LinkedIn - Google Chrome",9/13/2019 14:37,9/13/2019 14:37,0:00:12,Google Chrome
"intern summer 2020 1obs in Chicago, Illinois, United States | LinkedIn - Google Chrome",9/13/2019 14:37,9/13/2019 14:37,0:00:12,Google Chrome
"intern summer 2020 1obs in Chicago, Illinois, United States | LinkedIn - Google Chrome",9/13/2019 14:37,9/13/2019 14:37,0:00:12,Google Chrome
"intern summer 2020 1obs in Chicago, Illinois, United States | LinkedIn - Google Chrome",9/13/2019 14:37,9/13/2019 14:37,0:00:12,Google Chrome
"intern summer 2020 1obs in Chicago, Illinois, United States | LinkedIn - Google Chrome",9/13/2019 14:37,9/13/2019 14:38,0:00:25,Google Chrome
"intern summer 2020 1obs in Chicago, Illinois, United States | LinkedIn - Google Chrome",9/13/2019 14:38,9/13/2019 14:39,0:01:04,Google Chrome
"intern summer 2020 1obs in Chicago, Illinois, United States | LinkedIn - Google Chrome",9/13/2019 14:39,9/13/2019 14:39,0:00:06,Google Chrome
"intern summer 2020 1obs in Chicago, Illinois, United States | LinkedIn - Google Chrome",9/13/2019 14:39,9/13/2019 14:39,0:00:16,Google Chrome
career center uf - Google Search - Google Chrome,9/13/2019 14:39,9/13/2019 14:39,0:00:05,Google Chrome
Career Action Plan - UF Career Connections Center - Google Chrome,9/13/2019 14:39,9/13/2019 14:40,0:00:12,Google Chrome
Gator CareerLink - Google Chrome,9/13/2019 14:40,9/13/2019 14:40,0:00:09,Google Chrome
Gator CareerLink - Google Chrome,9/13/2019 14:40,9/13/2019 14:41,0:01:37,Google Chrome
Home - Google Chrome,9/13/2019 14:41,9/13/2019 14:41,0:00:10,Google Chrome
Personal - Google Chrome,9/13/2019 14:41,9/13/2019 14:42,0:00:18,Google Chrome
Academic - Google Chrome,9/13/2019 14:42,9/13/2019 14:43,0:01:13,Google Chrome
go irish - Google Search - Google Chrome,9/13/2019 14:43,9/13/2019 14:43,0:00:06,Google Chrome
Sign in - Google Chrome,9/13/2019 14:43,9/13/2019 14:44,0:00:47,Google Chrome
career center notre dame - Google Search - Google Chrome,9/13/2019 14:44,9/13/2019 14:44,0:00:07,Google Chrome
Alumni | Meruelo Family Center for Career Development | University of Notre Dame - Google Chrome,9/13/2019 14:44,9/13/2019 14:44,0:00:16,Google Chrome
IrishCompass - Google Chrome,9/13/2019 14:44,9/13/2019 14:44,0:00:11,Google Chrome
"LinkedIn Login, Sign in | LinkedIn - Google Chrome",9/13/2019 14:44,9/13/2019 14:45,0:00:07,Google Chrome
"LinkedIn Login, LinkedIn Sign in | LinkedIn - Google Chrome",9/13/2019 14:45,9/13/2019 14:45,0:00:15,Google Chrome
"LinkedIn Login, Sign in | LinkedIn - Google Chrome",9/13/2019 14:45,9/13/2019 14:45,0:00:06,Google Chrome
Academic - Google Chrome,9/13/2019 14:45,9/13/2019 14:45,0:00:05,Google Chrome
Career Outcomes - Google Chrome,9/13/2019 14:45,9/13/2019 14:45,0:00:05,Google Chrome
Password - Google Chrome,9/13/2019 14:45,9/13/2019 14:45,0:00:08,Google Chrome
Privacy - Google Chrome,9/13/2019 14:45,9/13/2019 14:45,0:00:12,Google Chrome
Privacy - Google Chrome,9/13/2019 14:45,9/13/2019 14:45,0:00:05,Google Chrome
1ob Postings - Google Chrome,9/13/2019 14:45,9/13/2019 14:46,0:00:19,Google Chrome
1ob Postings - Google Chrome,9/13/2019 14:46,9/13/2019 14:46,0:00:06,Google Chrome
1ob Postings - Google Chrome,9/13/2019 14:46,9/13/2019 14:46,0:00:09,Google Chrome
Emerging Leaders Associa... - Google Chrome,9/13/2019 14:46,9/13/2019 14:46,0:00:08,Google Chrome
1ob Postings - Google Chrome,9/13/2019 14:46,9/13/2019 14:46,0:00:10,Google Chrome
Technology Internship Pr... - Google Chrome,9/13/2019 14:46,9/13/2019 14:47,0:00:51,Google Chrome
1ob Postings - Google Chrome,9/13/2019 14:47,9/13/2019 14:47,0:00:06,Google Chrome
Global Technology Summer... - Google Chrome,9/13/2019 14:47,9/13/2019 14:48,0:00:30,Google Chrome
1ob Postings - Google Chrome,9/13/2019 14:48,9/13/2019 14:48,0:00:12,Google Chrome
1ob Postings - Google Chrome,9/13/2019 14:48,9/13/2019 14:48,0:00:06,Google Chrome
"Technology, Data Science... - Google Chrome",9/13/2019 14:48,9/13/2019 14:48,0:00:12,Google Chrome
1ob Postings - Google Chrome,9/13/2019 14:48,9/13/2019 14:48,0:00:07,Google Chrome
Web Developer/ 1AVA-12EE... - Google Chrome,9/13/2019 14:48,9/13/2019 14:49,0:00:39,Google Chrome
1ob Postings - Google Chrome,9/13/2019 14:49,9/13/2019 14:49,0:00:23,Google Chrome
"Mail - Kozal,Meghan Kathryn - Outlook - Google Chrome",9/13/2019 14:49,9/13/2019 14:50,0:00:06,Google Chrome
"Mail - Kozal,Meghan Kathryn - Outlook - Google Chrome",9/13/2019 14:50,9/13/2019 14:50,0:00:18,Google Chrome
Messenger - Google Chrome,9/13/2019 14:50,9/13/2019 14:50,0:00:06,Google Chrome
Messenger - Google Chrome,9/13/2019 14:50,9/13/2019 14:51,0:01:11,Google Chrome
to do | Trello - Google Chrome,9/13/2019 14:51,9/13/2019 14:51,0:00:13,Google Chrome
google internships - Google Search - Google Chrome,9/13/2019 14:51,9/13/2019 14:51,0:00:08,Google Chrome
Students - Google Careers - Google Chrome,9/13/2019 14:51,9/13/2019 14:52,0:00:25,Google Chrome
Search 1obs - Google Careers - Google Chrome,9/13/2019 14:52,9/13/2019 14:52,0:00:24,Google Chrome
Search 1obs - Google Careers - Google Chrome,9/13/2019 14:52,9/13/2019 14:52,0:00:06,Google Chrome
Search 1obs - Google Careers - Google Chrome,9/13/2019 14:52,9/13/2019 14:52,0:00:06,Google Chrome
Students - Google Careers - Google Chrome,9/13/2019 14:52,9/13/2019 14:53,0:00:05,Google Chrome
Search 1obs - Google Careers - Google Chrome,9/13/2019 14:53,9/13/2019 14:53,0:00:11,Google Chrome
Search 1obs - Google Careers - Google Chrome,9/13/2019 14:53,9/13/2019 14:53,0:00:06,Google Chrome
Search 1obs - Google Careers - Google Chrome,9/13/2019 14:53,9/13/2019 14:53,0:00:11,Google Chrome
facebook chicago - Google Search - Google Chrome,9/13/2019 14:53,9/13/2019 14:53,0:00:09,Google Chrome
"Facebook 1obs in Chicago, IL | Glassdoor - Google Chrome",9/13/2019 14:53,9/13/2019 14:53,0:00:06,Google Chrome
facebook internships - Google Search - Google Chrome,9/13/2019 14:53,9/13/2019 14:54,0:00:13,Google Chrome
Facebook Careers - Google Chrome,9/13/2019 14:54,9/13/2019 14:54,0:00:06,Google Chrome
Facebook Careers - Google Chrome,9/13/2019 14:54,9/13/2019 14:54,0:00:24,Google Chrome
Facebook Careers - Google Chrome,9/13/2019 14:54,9/13/2019 14:54,0:00:06,Google Chrome
Facebook Careers - Google Chrome,9/13/2019 14:54,9/13/2019 14:54,0:00:06,Google Chrome
Facebook Careers - Google Chrome,9/13/2019 14:54,9/13/2019 14:54,0:00:06,Google Chrome
Facebook Careers - Google Chrome,9/13/2019 14:54,9/13/2019 14:55,0:00:23,Google Chrome
Facebook Careers - Google Chrome,9/13/2019 14:55,9/13/2019 14:55,0:00:12,Google Chrome
Facebook Careers - Google Chrome,9/13/2019 14:55,9/13/2019 14:55,0:00:12,Google Chrome
Facebook Careers - Google Chrome,9/13/2019 14:55,9/13/2019 14:55,0:00:12,Google Chrome
New Tab - Google Chrome,9/13/2019 14:55,9/13/2019 14:56,0:00:14,Google Chrome
graphic design internships chicago - Google Search - Google Chrome,9/13/2019 14:56,9/13/2019 14:56,0:00:08,Google Chrome
"Graphic Design Internship 1obs, Employment in Chicago, IL | Indeed.com - Google Chrome",9/13/2019 14:56,9/13/2019 14:56,0:00:19,Google Chrome
"Graphic Design Internship 1obs, Employment in Chicago, IL | Indeed.com - Google Chrome",9/13/2019 14:56,9/13/2019 14:56,0:00:29,Google Chrome
"Graphic Design Internship 1obs, Employment in Chicago, IL | Indeed.com - Google Chrome",9/13/2019 14:56,9/13/2019 14:57,0:00:19,Google Chrome
Messenger - Google Chrome,9/13/2019 14:57,9/13/2019 14:57,0:00:34,Google Chrome
"Graphic Design Intern in Chicago, Illinois | Careers at Chicago City Center - Google Chrome",9/13/2019 14:57,9/13/2019 14:58,0:00:39,Google Chrome
About us - Google Chrome,9/13/2019 14:58,9/13/2019 14:58,0:00:23,Google Chrome
Contact us - Google Chrome,9/13/2019 14:58,9/13/2019 14:59,0:00:10,Google Chrome
New Tab - Google Chrome,9/13/2019 14:59,9/13/2019 14:59,0:00:05,Google Chrome
5800 W Touhy Ave - Google Maps - Google Chrome,9/13/2019 14:59,9/13/2019 14:59,0:00:10,Google Chrome
5800 W Touhy Ave - Google Maps - Google Chrome,9/13/2019 14:59,9/13/2019 14:59,0:00:06,Google Chrome
5800 W Touhy Ave - Google Maps - Google Chrome,9/13/2019 14:59,9/13/2019 14:59,0:00:06,Google Chrome
Login - Google Chrome,9/13/2019 14:59,9/13/2019 14:59,0:00:14,Google Chrome
"LinkedIn Login, Sign in | LinkedIn - Google Chrome",9/13/2019 14:59,9/13/2019 14:59,0:00:11,Google Chrome
Authorize | LinkedIn - Google Chrome,9/13/2019 14:59,9/13/2019 15:00,0:00:06,Google Chrome
"Step number 1 out of 2 steps. Candidate Profile(Current Step) Candidate Profile - Graphic Design Intern in Chicago, Illinois | Careers at Chicago City Center - Google Chrome",9/13/2019 15:00,9/13/2019 15:00,0:00:05,Google Chrome
Open,9/13/2019 15:00,9/13/2019 15:00,0:00:23,Google Chrome
"Step number 1 out of 2 steps. Candidate Profile(Current Step) Candidate Profile - Graphic Design Intern in Chicago, Illinois | Careers at Chicago City Center - Google Chrome",9/13/2019 15:00,9/13/2019 15:00,0:00:06,Google Chrome
"Step number 1 out of 2 steps. Candidate Profile(Current Step) Candidate Profile - Graphic Design Intern in Chicago, Illinois | Careers at Chicago City Center - Google Chrome",9/13/2019 15:00,9/13/2019 15:00,0:00:05,Google Chrome
Spotify Premium,9/13/2019 15:00,9/13/2019 15:00,0:00:10,Spotify
Messenger - Google Chrome,9/13/2019 15:00,9/13/2019 15:00,0:00:07,Google Chrome
(1) Messenger - Google Chrome,9/13/2019 16:57,9/13/2019 16:57,0:00:05,Google Chrome
Messenger - Google Chrome,9/13/2019 16:57,9/13/2019 16:57,0:00:08,Google Chrome
Adobe Premiere Pro CC 2019 - D:\video_art\second_round\Untitled,9/13/2019 16:57,9/13/2019 16:57,0:00:08,Adobe Premiere Pro CC 2019
صوري (D:),9/13/2019 16:57,9/13/2019 16:57,0:00:08,Windows Explorer
Battery Meter,9/13/2019 16:57,9/13/2019 16:57,0:00:14,Windows Explorer
1ob Description - Graphic Design Intern (002YC) - Google Chrome,9/13/2019 16:57,9/13/2019 16:58,0:00:19,Google Chrome
"Step number 1 out of 2 steps. Candidate Profile(Current Step) Candidate Profile - Graphic Design Intern in Chicago, Illinois | Careers at Chicago City Center - Google Chrome",9/13/2019 16:58,9/13/2019 16:58,0:00:17,Google Chrome
"Mail - Kozal,Meghan Kathryn - Outlook - Google Chrome",9/13/2019 16:58,9/13/2019 16:58,0:00:09,Google Chrome
"Mail - Kozal,Meghan Kathryn - Outlook - Google Chrome",9/13/2019 16:58,9/13/2019 16:59,0:00:31,Google Chrome
"Mail - Kozal,Meghan Kathryn - Outlook - Google Chrome",9/13/2019 16:59,9/13/2019 16:59,0:00:05,Google Chrome
Bookmark added,9/13/2019 16:59,9/13/2019 16:59,0:00:06,Google Chrome
Volunteer Information Center - Google Chrome,9/13/2019 16:59,9/13/2019 16:59,0:00:07,Google Chrome
Volunteer Information Center - Google Chrome,9/13/2019 16:59,9/13/2019 16:59,0:00:07,Google Chrome
"Mail - Kozal,Meghan Kathryn - Outlook - Google Chrome",9/13/2019 16:59,9/13/2019 16:59,0:00:06,Google Chrome
Untitled - Google Chrome,9/13/2019 16:59,9/13/2019 16:59,0:00:05,Google Chrome
Southern Prize and State Fellowships - South Arts - Google Chrome,9/13/2019 16:59,9/13/2019 17:00,0:00:26,Google Chrome
Southern Prize Guidelines - South Arts - Google Chrome,9/13/2019 17:00,9/13/2019 17:00,0:00:26,Google Chrome
"Mail - Kozal,Meghan Kathryn - Outlook - Google Chrome",9/13/2019 17:00,9/13/2019 17:00,0:00:07,Google Chrome
"Mail - Kozal,Meghan Kathryn - Outlook - Google Chrome",9/13/2019 17:00,9/13/2019 17:00,0:00:05,Google Chrome
"Mail - Kozal,Meghan Kathryn - Outlook - Google Chrome",9/13/2019 17:00,9/13/2019 17:01,0:00:35,Google Chrome
Messenger - Google Chrome,9/13/2019 17:01,9/13/2019 17:02,0:00:45,Google Chrome
to do | Trello - Google Chrome,9/13/2019 17:02,9/13/2019 17:03,0:01:13,Google Chrome
Google Chrome,9/13/2019 17:03,9/13/2019 17:08,0:05:18,Google Chrome
ManicTime - STANDARD,9/13/2019 17:08,9/13/2019 17:08,0:00:16,ManicTime
Downloads,9/13/2019 17:08,9/13/2019 17:09,0:00:10,Windows Explorer
Backup and Sync,9/13/2019 17:09,9/13/2019 17:09,0:00:08,googledrivesync
to do | Trello - Google Chrome,9/13/2019 20:39,9/13/2019 20:39,0:00:05,Google Chrome
New Tab - Google Chrome,9/13/2019 20:39,9/13/2019 20:40,0:00:05,Google Chrome
Netflix - Google Chrome,9/13/2019 20:40,9/13/2019 20:40,0:00:29,Google Chrome
Messenger - Google Chrome,9/13/2019 20:40,9/13/2019 20:41,0:00:48,Google Chrome
Netflix - Google Chrome,9/13/2019 20:41,9/13/2019 20:41,0:00:27,Google Chrome
Netflix - Google Chrome,9/13/2019 20:41,9/13/2019 20:42,0:00:47,Google Chrome
Messenger - Google Chrome,9/13/2019 20:42,9/13/2019 20:42,0:00:07,Google Chrome
Netflix - Google Chrome,9/13/2019 20:42,9/13/2019 20:43,0:00:24,Google Chrome
Messenger - Google Chrome,9/13/2019 20:43,9/13/2019 20:43,0:00:06,Google Chrome
Netflix - Google Chrome,9/13/2019 20:43,9/13/2019 20:43,0:00:05,Google Chrome
Messenger - Google Chrome,9/13/2019 20:43,9/13/2019 20:44,0:00:47,Google Chrome
Netflix - Google Chrome,9/13/2019 20:44,9/13/2019 20:44,0:00:44,Google Chrome
Messenger - Google Chrome,9/13/2019 20:44,9/13/2019 20:44,0:00:05,Google Chrome
Messenger - Google Chrome,9/13/2019 20:44,9/13/2019 20:45,0:00:17,Google Chrome
Netflix - Google Chrome,9/13/2019 21:01,9/13/2019 21:10,0:09:03,Google Chrome
Messenger - Google Chrome,9/13/2019 21:39,9/13/2019 21:40,0:00:19,Google Chrome
Netflix - Google Chrome,9/13/2019 21:58,9/13/2019 22:26,0:28:01,Google Chrome
Messenger - Google Chrome,9/13/2019 22:26,9/13/2019 22:26,0:00:06,Google Chrome
Messenger - Google Chrome,9/13/2019 22:26,9/13/2019 22:26,0:00:07,Google Chrome
Windows Explorer,9/13/2019 22:26,9/13/2019 22:26,0:00:07,Windows Explorer
Windows Default Lock Screen,9/14/2019 10:34,9/14/2019 10:35,0:00:15,LockApp.exe
Book1 - Excel,9/14/2019 10:35,9/14/2019 10:35,0:00:06,Microsoft Excel
Norton Security,9/14/2019 10:35,9/14/2019 10:35,0:00:12,Norton Security
How to Connect to an API with 1avaScript – Tania Rascia - Google Chrome,9/14/2019 10:35,9/14/2019 10:35,0:00:07,Google Chrome
Google Chrome,9/14/2019 10:35,9/14/2019 10:36,0:00:40,Google Chrome
Messenger - Google Chrome,9/14/2019 10:36,9/14/2019 10:36,0:00:09,Google Chrome
Messenger - Google Chrome,9/14/2019 10:36,9/14/2019 10:38,0:01:46,Google Chrome
Cortana,9/14/2019 10:38,9/14/2019 10:38,0:00:05,Search and Cortana application
Windows Explorer,9/14/2019 10:38,9/14/2019 10:38,0:00:05,Windows Explorer
Cortana,9/14/2019 10:38,9/14/2019 10:38,0:00:07,Search and Cortana application
Windows Explorer,9/14/2019 10:38,9/14/2019 10:38,0:00:25,Windows Explorer
File Explorer,9/14/2019 10:38,9/14/2019 10:39,0:00:08,Windows Explorer
New Tab - Google Chrome,9/14/2019 10:39,9/14/2019 10:39,0:00:09,Google Chrome
My Drive - Google Drive - Google Chrome,9/14/2019 10:39,9/14/2019 10:39,0:00:12,Google Chrome
feeling_data - Google Sheets - Google Chrome,9/14/2019 10:39,9/14/2019 10:39,0:00:06,Google Chrome
feeling_data - Google Sheets - Google Chrome,9/14/2019 10:39,9/14/2019 10:42,0:03:02,Google Chrome
feeling_data,9/14/2019 10:42,9/14/2019 10:42,0:00:06,Windows Explorer
data,9/14/2019 10:42,9/14/2019 10:42,0:00:05,Windows Explorer
feeling_data - Excel,9/14/2019 10:42,9/14/2019 10:43,0:00:22,Microsoft Excel
feeling_data - Saved,9/14/2019 10:43,9/14/2019 10:46,0:03:39,Microsoft Excel
feeling_data - Google Sheets - Google Chrome,9/14/2019 10:46,9/14/2019 10:48,0:01:37,Google Chrome
cox gainesville - Google Search - Google Chrome,9/14/2019 10:48,9/14/2019 10:48,0:00:10,Google Chrome
lineup_alachua_20090326.pdf - Google Chrome,9/14/2019 10:48,9/14/2019 10:48,0:00:06,Google Chrome
cox gainesville tv guide - Google Search - Google Chrome,9/14/2019 10:48,9/14/2019 10:48,0:00:08,Google Chrome
cox channel guide - Google Search - Google Chrome,9/14/2019 10:48,9/14/2019 10:48,0:00:05,Google Chrome
"Tv Listings - Gainesville Sun - Gainesville, FL - Google Chrome",9/14/2019 10:48,9/14/2019 10:56,0:07:23,Google Chrome
Messenger - Google Chrome,9/14/2019 10:56,9/14/2019 11:01,0:05:44,Google Chrome
data,9/14/2019 11:01,9/14/2019 11:01,0:00:05,Windows Explorer
processing,9/14/2019 11:01,9/14/2019 11:02,0:00:16,processing
feeling_data | Processing 3.5.3,9/14/2019 11:02,9/14/2019 11:02,0:00:06,1
feeling_data,9/14/2019 11:02,9/14/2019 11:02,0:00:07,1
Messenger - Google Chrome,9/14/2019 11:02,9/14/2019 11:02,0:00:08,Google Chrome
(1) Messenger - Google Chrome,9/14/2019 11:02,9/14/2019 11:02,0:00:08,Google Chrome
Messenger - Google Chrome,9/14/2019 11:02,9/14/2019 11:03,0:00:32,Google Chrome
feeling_data | Processing 3.5.3,9/14/2019 11:03,9/14/2019 11:05,0:02:25,1
feeling_data,9/14/2019 11:05,9/14/2019 11:05,0:00:18,1
feeling_data | Processing 3.5.3,9/14/2019 11:05,9/14/2019 11:06,0:00:44,1
feeling_data,9/14/2019 11:06,9/14/2019 11:06,0:00:15,1
feeling_data - Saved,9/14/2019 11:06,9/14/2019 11:07,0:00:15,Microsoft Excel
feeling_data | Processing 3.5.3,9/14/2019 11:07,9/14/2019 11:07,0:00:27,1
feeling_data,9/14/2019 11:07,9/14/2019 11:16,0:08:20,1
Messenger - Google Chrome,9/14/2019 11:16,9/14/2019 11:16,0:00:18,Google Chrome
feeling_data,9/14/2019 11:16,9/14/2019 11:16,0:00:06,1
Messenger - Google Chrome,9/14/2019 11:16,9/14/2019 11:16,0:00:28,Google Chrome
sketch_190914a | Processing 3.5.3,9/14/2019 11:16,9/14/2019 11:17,0:00:08,1
Messenger - Google Chrome,9/14/2019 11:17,9/14/2019 11:17,0:00:23,Google Chrome
feeling_data | Processing 3.5.3,9/14/2019 11:17,9/14/2019 11:17,0:00:22,1
New Tab - Google Chrome,9/14/2019 11:17,9/14/2019 11:17,0:00:05,Google Chrome
make a circle processing - Google Search - Google Chrome,9/14/2019 11:17,9/14/2019 11:17,0:00:08,Google Chrome
circle() \ Language (API) \ Processing 3+ - Google Chrome,9/14/2019 11:17,9/14/2019 11:18,0:00:20,Google Chrome
Messenger - Google Chrome,9/14/2019 11:18,9/14/2019 11:18,0:00:07,Google Chrome
sketch_190914a | Processing 3.5.3,9/14/2019 11:18,9/14/2019 11:18,0:00:07,1
Messenger - Google Chrome,9/14/2019 11:18,9/14/2019 11:18,0:00:20,Google Chrome
feeling_data | Processing 3.5.3,9/14/2019 11:18,9/14/2019 11:19,0:00:11,1
sketch_190914a | Processing 3.5.3,9/14/2019 11:19,9/14/2019 11:19,0:00:16,1
Messenger - Google Chrome,9/14/2019 11:19,9/14/2019 11:19,0:00:11,Google Chrome
sketch_190914a | Processing 3.5.3,9/14/2019 11:19,9/14/2019 11:21,0:02:12,1
Messenger - Google Chrome,9/14/2019 11:21,9/14/2019 11:22,0:00:27,Google Chrome
sketch_190914a | Processing 3.5.3,9/14/2019 11:22,9/14/2019 11:22,0:00:26,1
Find,9/14/2019 11:22,9/14/2019 11:22,0:00:05,1
sketch_190914a | Processing 3.5.3,9/14/2019 11:22,9/14/2019 11:22,0:00:05,1
Find,9/14/2019 11:22,9/14/2019 11:22,0:00:11,1
Save sketch folder as...,9/14/2019 11:22,9/14/2019 11:23,0:00:13,1
feeling_data_circle,9/14/2019 11:23,9/14/2019 11:23,0:00:07,1
feeling_data_circle | Processing 3.5.3,9/14/2019 11:23,9/14/2019 11:23,0:00:21,1
feeling_data_circle,9/14/2019 11:23,9/14/2019 11:23,0:00:12,Windows Explorer
feeling_data_circle,9/14/2019 11:23,9/14/2019 11:23,0:00:09,1
feeling_data_circle | Processing 3.5.3,9/14/2019 11:23,9/14/2019 11:24,0:00:22,1
feeling_data_circle,9/14/2019 11:24,9/14/2019 11:24,0:00:20,1
Messenger - Google Chrome,9/14/2019 11:24,9/14/2019 11:24,0:00:18,Google Chrome
feeling_data_circle | Processing 3.5.3,9/14/2019 11:24,9/14/2019 11:26,0:01:52,1
Messenger - Google Chrome,9/14/2019 11:26,9/14/2019 11:27,0:00:22,Google Chrome
circle() \ Language (API) \ Processing 3+ - Google Chrome,9/14/2019 11:27,9/14/2019 11:27,0:00:07,Google Chrome
Tutorials \ Processing.org - Google Chrome,9/14/2019 11:27,9/14/2019 11:27,0:00:06,Google Chrome
Curves \ Processing.org - Google Chrome,9/14/2019 11:27,9/14/2019 11:29,0:02:03,Google Chrome
feeling_data_circle,9/14/2019 11:29,9/14/2019 11:30,0:00:52,1
feeling_data_circle | Processing 3.5.3,9/14/2019 11:30,9/14/2019 11:30,0:00:12,1
sketch_190914b | Processing 3.5.3,9/14/2019 11:30,9/14/2019 11:30,0:00:08,1
Curves \ Processing.org - Google Chrome,9/14/2019 11:30,9/14/2019 11:31,0:00:37,Google Chrome
sketch_190914b | Processing 3.5.3,9/14/2019 11:31,9/14/2019 11:31,0:00:13,1
Find,9/14/2019 11:31,9/14/2019 11:31,0:00:09,1
Curves \ Processing.org - Google Chrome,9/14/2019 11:31,9/14/2019 11:32,0:00:29,Google Chrome
Find,9/14/2019 11:32,9/14/2019 11:32,0:00:24,1
Curves \ Processing.org - Google Chrome,9/14/2019 11:32,9/14/2019 11:32,0:00:10,Google Chrome
Messenger - Google Chrome,9/14/2019 12:43,9/14/2019 12:43,0:00:34,Google Chrome
(1) Messenger - Google Chrome,9/14/2019 12:43,9/14/2019 12:44,0:00:21,Google Chrome
Messenger - Google Chrome,9/14/2019 12:44,9/14/2019 12:44,0:00:33,Google Chrome
Skype,9/14/2019 12:44,9/14/2019 12:45,0:00:10,Skype
Curves \ Processing.org - Google Chrome,9/14/2019 12:45,9/14/2019 12:45,0:00:10,Google Chrome
Messenger Call - Google Chrome,9/14/2019 12:45,9/14/2019 12:45,0:00:10,Google Chrome
Messenger Call - Google Chrome,9/14/2019 12:45,9/14/2019 12:46,0:01:00,Google Chrome
NVIDIA GeForce Experience,9/14/2019 12:46,9/14/2019 12:46,0:00:06,NVIDIA Notification
Windows Explorer,9/14/2019 12:46,9/14/2019 12:46,0:00:05,Windows Explorer
Messenger - Google Chrome,9/14/2019 12:46,9/14/2019 12:48,0:01:39,Google Chrome
(1) Messenger - Google Chrome,9/14/2019 12:48,9/14/2019 12:48,0:00:30,Google Chrome
Messenger - Google Chrome,9/14/2019 12:48,9/14/2019 12:48,0:00:17,Google Chrome
(1) Messenger - Google Chrome,9/14/2019 12:48,9/14/2019 12:49,0:00:06,Google Chrome
Messenger - Google Chrome,9/14/2019 12:49,9/14/2019 12:49,0:00:40,Google Chrome
(1) Messenger - Google Chrome,9/14/2019 12:49,9/14/2019 12:51,0:01:54,Google Chrome
Messenger - Google Chrome,9/14/2019 12:51,9/14/2019 12:52,0:00:27,Google Chrome
(1) Messenger - Google Chrome,9/14/2019 12:52,9/14/2019 12:52,0:00:05,Google Chrome
Messenger - Google Chrome,9/14/2019 12:52,9/14/2019 12:54,0:02:11,Google Chrome
(1) Messenger - Google Chrome,9/14/2019 12:54,9/14/2019 12:54,0:00:22,Google Chrome
Messenger - Google Chrome,9/14/2019 12:54,9/14/2019 12:57,0:02:26,Google Chrome
(1) Messenger - Google Chrome,9/14/2019 12:57,9/14/2019 12:57,0:00:11,Google Chrome
Messenger - Google Chrome,9/14/2019 12:57,9/14/2019 12:58,0:00:39,Google Chrome
(1) Messenger - Google Chrome,9/14/2019 12:58,9/14/2019 12:58,0:00:18,Google Chrome
